Price,Close,High,Low,Open,Volume,return_simple,return_log
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,
Date,,,,,,,
2025-08-14,181.98974609375,182.98957985829236,179.43017409752198,179.72011917648817,129554000,0.0023679047425748667,1.0023679047425749
2025-08-15,180.42001342773438,181.86976944489334,178.01041021115256,181.84978375259033,156602200,-0.008625390714084524,0.9913746092859155
2025-08-18,181.979736328125,182.90958965389834,180.55997422620712,180.56998232776263,132008000,0.008644955017783396,1.0086449550177834
2025-08-19,175.61080932617188,182.46966985536903,175.46084035755914,182.39967416584764,185229200,-0.03499800104375028,0.9650019989562497
2025-08-20,175.370849609375,175.9707560164781,168.77195541250927,175.1408920976954,215142700,-0.0013664290809751733,0.9986335709190248
2025-08-21,174.95091247558594,176.87059152353538,173.78110877087863,174.8209444570093,140040900,-0.0023945663416949925,0.997605433658305
2025-08-22,177.96043395996094,178.56032512128596,171.17155351749952,172.58132291943235,172789400,0.017202090813873028,1.017202090813873
2025-08-25,179.78012084960938,181.87977802218637,176.54066896263805,178.3203719824875,163012800,0.010225232930471728,1.0102252329304717
2025-08-26,181.7397918701172,182.35968393651802,178.7802771456414,180.03006938032237,168688200,0.01090037658917331,1.0109003765891733
2025-08-27,181.56983947753906,182.45969102424806,179.07025476697962,181.94976597929116,235518900,-0.0009351413404258269,0.9990648586595742
2025-08-28,180.1400604248047,184.43934897141472,176.3806906932069,180.7899615720414,281787800,-0.007874540490031334,0.9921254595099687
2025-08-29,174.1510467529297,178.12038822306508,173.12121914292007,178.08040158317536,243257900,-0.03324642868305783,0.9667535713169422
2025-09-02,170.75161743164062,172.351357635579,167.19221149694363,169.9717482776903,231164900,-0.019520005102879878,0.9804799948971201
2025-09-03,170.59165954589844,172.38137081666613,168.851958278929,171.03158891427162,164424900,-0.0009367869432114206,0.9990632130567886
2025-09-04,171.63148498535156,171.83144870716828,169.381858788342,170.54166973363456,141670100,0.006095406083867605,1.0060954060838676
2025-09-05,166.9922637939453,169.0019244592772,164.04275681292185,168.00209055003162,224441400,-0.027030129068697395,0.9729698709313026
2025-09-08,168.2820281982422,170.93159698121408,167.32219627229085,167.5221599855096,163769100,0.007723497933343371,1.0077234979333434
2025-09-09,170.7316131591797,170.95157781434446,166.71229229208453,169.0618925540675,157548400,0.014556426417988044,1.014556426417988
2025-09-10,177.300537109375,179.26020289704138,175.44084555219968,176.61064931709572,226852000,0.03847514721289991,1.0384751472129
2025-09-11,177.1505584716797,180.26021784214308,176.4606317396978,179.66027757334626,151159300,-0.0008459006393353175,0.9991540993606647
2025-09-12,177.80047607421875,178.5803891806412,176.43061617633268,177.75047851465564,124911000,0.003668730192814884,1.0036687301928149
2025-09-15,177.73049926757812,178.83038469078608,174.49084923140515,175.650725630949,147061600,-0.0003935692872465424,0.9996064307127535
2025-09-16,174.86080932617188,177.4805168617991,174.36086420825131,176.98057174387853,140737800,-0.016146299893558758,0.9838537001064412
2025-09-17,170.27130126953125,173.18098551277336,168.39151800406466,172.62104942275718,211843800,-0.0262466362492908,0.9737533637507092
2025-09-18,176.2206573486328,177.08056354559588,172.94101865721873,173.96089569350613,191763300,0.034940451119733984,1.034940451119734
2025-09-19,176.6505889892578,178.06043774665943,175.16074718989944,175.7506939671915,237182100,0.0024397346321005653,1.0024397346321006
2025-09-22,183.58984375,184.52974299714734,174.69082690233378,175.28075846993005,269637000,0.039282375453410845,1.0392823754534108
2025-09-23,178.410400390625,182.3999677661597,176.19065819152993,181.95002022927713,192559600,-0.028212036426306986,0.971787963573693
2025-09-24,176.9505615234375,179.76025041106172,175.38072666046574,179.75025700209653,143564100,-0.008182476268150385,0.9918175237318496
2025-09-25,177.67050170898438,180.2402117285651,173.11100459099512,174.4608472798892,191586700,0.00406859508864299,1.004068595088643
2025-09-26,178.17044067382812,179.750269051669,174.91078879333958,178.15043859744398,148573700,0.00281385463560313,1.0028138546356031
2025-09-29,181.83004760742188,183.97980553666213,180.30021674934378,180.41019002973698,193063500,0.020539921884648038,1.020539921884648
2025-09-30,186.55950927734375,187.32942897828707,181.4600633204032,182.06000352373024,236981000,0.026010341701790507,1.0260103417017905
2025-10-01,187.21945190429688,188.11934700723293,183.87980694521147,185.21967144700423,173844900,0.0035374376225016935,1.0035374376225017
2025-10-02,188.8692626953125,191.0290292282152,188.03935198339767,189.57919146332628,136805800,0.00881217616136909,1.008812176161369
2025-10-03,187.5994110107422,190.33911589327732,185.35966652947783,189.16924608680657,137596900,-0.006723442800848245,0.9932765571991518
2025-10-06,185.51962280273438,187.20943969833962,183.3098739831843,185.4796339074747,157678100,-0.011086325894108073,0.9889136741058919
2025-10-07,185.01968383789062,189.03924688644503,183.97980469837793,186.20955566811082,140088000,-0.002694803694029413,0.9973051963059706
2025-10-08,189.0892333984375,189.57918508139647,186.51950830089396,186.5495190429729,130168900,0.021995224919487466,1.0219952249194875
2025-10-09,192.54885864257812,195.27855455286462,191.039014711271,192.20888438710807,182997200,0.018296257179543973,1.018296257179544
2025-10-10,183.139892578125,195.59851591827854,182.03001384654092,193.4887469873255,268774400,-0.04886534322137259,0.9511346567786274
2025-10-13,188.29933166503906,190.08912842775598,185.93959015922437,187.9493639887039,153482800,0.02817212030804872,1.0281721203080487
2025-10-14,180.01022338867188,184.77970370013514,179.6802578066599,184.74970821605342,205641400,-0.044020911827305276,0.9559790881726947
2025-10-15,179.8102569580078,184.84969686580231,177.2705272995106,184.77971248532194,214450500,-0.0011108615216387507,0.9988891384783612
2025-10-16,181.7900390625,183.2598789113643,179.75026972003684,182.20999112544493,179723300,0.011010395836064779,1.0110103958360648
2025-10-17,183.19989013671875,184.07979842608083,179.7302697995737,180.1602152773484,173135200,0.007755381326113531,1.0077553813261135
2025-10-20,182.6199493408203,185.1796658652692,181.7100455780644,183.10990104163824,128544700,-0.0031656175965260047,0.996834382403474
2025-10-21,181.14010620117188,182.76991679751694,179.7802549646251,182.76991679751694,124240200,-0.008103403516373953,0.991896596483626
2025-10-22,180.2602081298828,183.4198648953589,176.74059027394597,181.12011433169937,162249600,-0.004857555235790012,0.99514244476421
2025-10-23,182.13999938964844,183.0098989665471,179.7702492811968,180.4001849787377,111363700,0.010428209748937878,1.0104282097489379
2025-10-24,186.23953247070312,187.44940625639555,183.47984116964938,183.81980015643103,131296700,0.0225075935807193,1.0225075935807193
2025-10-27,191.46897888183594,191.97891738858848,188.4093020699799,189.9691435897376,153452700,0.028079142713459238,1.0280791427134592
2025-10-28,201.0079345703125,203.12769700573313,191.8889404255143,193.0288146936141,297986200,0.04981984937812545,1.0498198493781254
2025-10-29,207.01727294921875,212.1667169482571,204.7575264516481,207.95717223581016,308829600,0.029896025705414164,1.0298960257054142
2025-10-30,202.8677215576172,206.13736677538768,201.38788833732997,205.12746791137428,178864400,-0.020044469393717956,0.979955530606282
2025-10-31,202.4677734375,207.94716749796044,202.04782138155986,206.42733011185774,179802200,-0.0019714724306379994,0.998028527569362
2025-11-03,206.85728454589844,211.31678618801203,205.53742218982754,208.05714970598171,180267300,0.0216800483053341,1.021680048305334
2025-11-04,198.66818237304688,203.9476013046771,197.90825607143535,202.9777066091775,188919300,-0.039588173995557474,0.9604118260044425
2025-11-05,195.18858337402344,202.89772869539195,194.6286320152979,198.7481902403631,171350300,-0.017514626436203384,0.9824853735637966
2025-11-06,188.05935668945312,197.59830279082226,186.35954634625867,196.39843756369172,223029800,-0.03652481390732354,0.9634751860926765
2025-11-07,188.1293487548828,188.29934352754728,178.8903723972709,184.87970536775757,264942300,0.0003721807128440613,1.000372180712844
2025-11-10,199.0281524658203,199.91805415635875,193.76872011438098,195.08858253564551,198897100,0.057932501138553194,1.0579325011385532
2025-11-11,193.1387939453125,195.3985402959953,191.2789975702345,195.13857433756354,176483300,-0.02959058026486583,0.9704094197351342
2025-11-12,193.7787322998047,195.86849924763862,191.1090271797132,195.69851973704638,154935300,0.003313360000960719,1.0033133600009607
2025-11-13,186.8394775390625,191.4189763426968,183.82981362374773,191.02901978717685,207423100,-0.03581019794270368,0.9641898020572963
2025-11-14,190.14910888671875,190.98901295495202,180.56016596493993,182.8399142970662,186591900,0.017713769013105507,1.0177137690131055
2025-11-17,186.5795135498047,188.9792438771453,184.29976516169708,185.9495778546046,173628900,-0.018772611440638687,0.9812273885593613
2025-11-18,181.340087890625,184.7797126313021,179.6302689297591,183.3598703733926,213598900,-0.028081462747415187,0.9719185372525848
2025-11-19,186.49952697753906,187.8393762025218,182.8099296469334,184.76970592228736,247246400,0.02845172927249262,1.0284517292724926
2025-11-20,180.6201629638672,195.97847686300787,179.83025642841662,195.92847930218133,343504800,-0.031524819976513685,0.9684751800234863
2025-11-21,178.86036682128906,184.5397359279593,172.91100782704066,181.22010834266524,346926200,-0.009743076928405703,0.9902569230715943
2025-11-24,182.52996826171875,183.4798609481747,176.4606271183833,179.47030653663683,256618300,0.020516571142315865,1.0205165711423159
2025-11-25,177.80047607421875,178.14043506786686,169.53138015579162,174.89079203873564,320600300,-0.02591077088622873,0.9740892291137713
2025-11-26,180.24020385742188,182.8899220695924,178.22043661727494,181.6100638206842,183852000,0.013721716820289664,1.0137217168202897
2025-11-28,176.98056030273438,179.2703020816569,176.48061521713345,178.99033405428943,121332800,-0.01808499704797284,0.9819150029520272
2025-12-01,179.90025329589844,180.2802164760195,173.66093259662904,174.7408159055669,188131000,0.016497252512760685,1.0164972525127607
2025-12-02,181.44007873535156,185.63961443898967,179.98023235974816,181.7400335835938,182632200,0.008559328912786102,1.008559328912786
2025-12-03,179.57028198242188,182.4299686383783,179.09033894604931,181.06012391136443,165138000,-0.010305312728931093,0.9896946872710689
2025-12-04,183.37008666992188,184.51002440204854,179.95027347354184,181.61017209543593,167364900,0.021160543078458716,1.0211605430784587
2025-12-05,182.40013122558594,184.6500094505641,180.9002124089338,183.88004685245298,143971100,-0.00528960563825176,0.9947103943617482
2025-12-08,185.5399627685547,187.98982714518382,182.39012406320575,182.6301165694494,204378100,0.0172139763380188,1.0172139763380188
2025-12-09,184.95999145507812,185.70995086836587,183.31008684903045,185.54995586495326,144719700,-0.0031258565800189597,0.996874143419981
2025-12-10,183.77005004882812,185.46995496958337,182.03013874897007,184.9599880707457,162785400,-0.006433507035163322,0.9935664929648367
2025-12-11,180.92019653320312,181.31019006496976,176.61043233199788,180.27023782951787,182136600,-0.015507714749317336,0.9844922852506827
2025-12-12,175.01052856445312,182.81010931847595,174.61054106596097,181.10019518559332,204274900,-0.03266450115570951,0.9673354988442905
2025-12-15,176.28045654296875,178.4103461991077,175.02053019793698,177.93037643785232,164775600,0.007256294743706926,1.007256294743707
2025-12-16,177.71038818359375,178.48035080582065,174.8905333961456,176.25046044282257,148588100,0.008111685598434226,1.0081116855984342
2025-12-17,170.93075561523438,176.12047730871902,170.30078481189744,176.0904801521757,222775500,-0.038149894542773066,0.9618501054572269
2025-12-18,174.1305694580078,176.14045512074784,171.8107030234881,174.52054772862792,176096000,0.018719942068098128,1.0187199420680981
2025-12-19,180.98020935058594,181.4401759084778,176.3304518785618,176.6604358481607,324925900,0.03933622863520214,1.0393362286352021
2025-12-22,183.6800537109375,184.15002947616998,182.34012994783166,183.91003698180788,129064400,0.01491789831628254,1.0149178983162825
2025-12-23,189.19976806640625,189.31975669034466,182.89009670029142,182.96010023623109,174873600,0.030050700900573935,1.030050700900574
2025-12-24,188.59979248046875,188.899779295176,186.57989753660073,187.92983057380172,65528500,-0.0031711222062752453,0.9968288777937248
2025-12-26,190.51968383789062,192.67957056140054,187.98982202804387,189.9097162518428,139740300,0.010179710869091751,1.0101797108690918
2025-12-29,188.20980834960938,188.749772392931,185.8999358866866,187.6998414610299,120006100,-0.012124077899723362,0.9878759221002766
2025-12-30,187.52984619140625,188.9797799436452,186.91987858592935,188.22982052336855,97687300,-0.003612788112190568,0.9963872118878094
